City_x,County,Zipcode,Total Population 2014,Total Population 2014 Margin of Error,Total Unemployment 2014,Total Unemployment 2014 margin of Error,Age Group 16-19 2014,Age Group 16-19 2014 Margin of Error,Age Group 16-19 2014 Unemployment,Age Group 16-19 2014 Unemployment Margin of Error,Age Group 20-24 2014,Age Group 20-24 2014 Margin of Error,Age Group 20-24 2014 Unemployment,Age Group 20-24 2014 Unemployment Margin of Error,Age Group 25-44 2014,Age Group 25-44 2014 Margin of Error,Age Group 25-44 2014 Unemployment,Age Group 25-44 2014 Unemployment Margin of Error,Age Group 45-54 2014,Age Group 45-54 2014 Margin of Error,Age Group 45-54 2014 Unemployment,Age Group 45-54 2014 Unemployment Margin of Error,Age Group 55-64 2014,Age Group 55-64 2014 Margin of Error,Age Group 55-64 2014 Unemployment,Age Group 55-64 2014 Unemployment Margin of Error,Age Group 65-74 2014,Age Group 65-74 2014 Margin of Error,Age Group 65-74 2014 Unemployment,Age Group 65-74 2014 Unemployment Margin of Error,Age Group 75+ 2014,Age Group 75+ 2014 Margin of Error,Age Group 75+ 2014 Unemployment,Age Group 75+ 2014 Unemployment Margin of Error,License,Street,City_y
Denver,Denver,80204,24351.0,1060.0,11.1,1.9,1588.0,315.0,26.9,15.1,2851.0,362.0,10.7,5.4,10773.0,782.0,10.6,2.2,3179.0,289.0,11.1,4.3,3114.0,394.0,9.5,3.2,1652.0,209.0,6.3,7.4,1194.0,168.0,20.6,32,402R-00045,1630 North Federal Boulevard,Denver
Denver,Denver,80204,24351.0,1060.0,11.1,1.9,1588.0,315.0,26.9,15.1,2851.0,362.0,10.7,5.4,10773.0,782.0,10.6,2.2,3179.0,289.0,11.1,4.3,3114.0,394.0,9.5,3.2,1652.0,209.0,6.3,7.4,1194.0,168.0,20.6,32,402R-00756,2895 West 8th Avenue,Denver
Denver,Denver,80204,24351.0,1060.0,11.1,1.9,1588.0,315.0,26.9,15.1,2851.0,362.0,10.7,5.4,10773.0,782.0,10.6,2.2,3179.0,289.0,11.1,4.3,3114.0,394.0,9.5,3.2,1652.0,209.0,6.3,7.4,1194.0,168.0,20.6,32,402R-00515,3937 West Colfax Avenue,Denver
Denver,Denver,80204,24351.0,1060.0,11.1,1.9,1588.0,315.0,26.9,15.1,2851.0,362.0,10.7,5.4,10773.0,782.0,10.6,2.2,3179.0,289.0,11.1,4.3,3114.0,394.0,9.5,3.2,1652.0,209.0,6.3,7.4,1194.0,168.0,20.6,32,402R-00613,1136 Yuma Court,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00253,"2119 Larimer Street, Suite 1",Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00053,3054 Larimer Street,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00167,2863 Larimer Street,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00026,2615 Welton Street,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00614,3944 High Street,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00019,2042 Arapahoe Street,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00656,3954 Williams Street,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00133,"2117 Larimer Street, #1",Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00385,3814 Walnut Street,Denver
Denver,Denver,80205,25483.0,1064.0,11.3,2,1009.0,224.0,34.2,16.9,2463.0,513.0,14.4,6.3,13196.0,805.0,7.6,2,3704.0,483.0,20.8,6.3,2721.0,332.0,16.2,6.7,1254.0,176.0,3.0,6.7,1136.0,183.0,16.9,23.4,402R-00602,800 Park Avenue West,Denver
Denver,Denver,80206,19034.0,708.0,4.7,1,248.0,94.0,23.4,24.4,1668.0,296.0,2.9,2.7,9102.0,523.0,3.6,1.3,2399.0,278.0,9.0,3.6,2853.0,325.0,5.6,2.7,1754.0,257.0,3.9,3.2,1010.0,186.0,7.8,11.3,402R-00086,310 Saint Paul Street,Denver
Denver,Denver,80206,19034.0,708.0,4.7,1,248.0,94.0,23.4,24.4,1668.0,296.0,2.9,2.7,9102.0,523.0,3.6,1.3,2399.0,278.0,9.0,3.6,2853.0,325.0,5.6,2.7,1754.0,257.0,3.9,3.2,1010.0,186.0,7.8,11.3,402R-00400,3121 East Colfax Avenue,Denver
Denver,Denver,80206,19034.0,708.0,4.7,1,248.0,94.0,23.4,24.4,1668.0,296.0,2.9,2.7,9102.0,523.0,3.6,1.3,2399.0,278.0,9.0,3.6,2853.0,325.0,5.6,2.7,1754.0,257.0,3.9,3.2,1010.0,186.0,7.8,11.3,402R-00082,2028 East Colfax Avenue,Denver
Denver,Denver,80207,18043.0,792.0,8.7,2,901.0,191.0,56.2,17.5,1032.0,241.0,9.2,6.8,7652.0,551.0,6.8,2.2,2963.0,351.0,8.3,5.4,2489.0,295.0,5.7,3.4,1762.0,202.0,12.4,11,1244.0,210.0,0.0,37.6,402R-00454,3955 Oneida Street,Denver
Denver,Denver,80207,18043.0,792.0,8.7,2,901.0,191.0,56.2,17.5,1032.0,241.0,9.2,6.8,7652.0,551.0,6.8,2.2,2963.0,351.0,8.3,5.4,2489.0,295.0,5.7,3.4,1762.0,202.0,12.4,11,1244.0,210.0,0.0,37.6,402R-00004,"3835 Elm Street, Unit C",Denver
Denver,Denver,80207,18043.0,792.0,8.7,2,901.0,191.0,56.2,17.5,1032.0,241.0,9.2,6.8,7652.0,551.0,6.8,2.2,2963.0,351.0,8.3,5.4,2489.0,295.0,5.7,3.4,1762.0,202.0,12.4,11,1244.0,210.0,0.0,37.6,402R-00073,3950 Holly Street,Denver
Denver,Denver,80209,20724.0,811.0,5.4,1.3,308.0,124.0,16.9,17.3,1089.0,293.0,7.5,6.4,9871.0,708.0,4.7,1.6,2987.0,414.0,6.8,4.1,3325.0,346.0,5.7,3,1765.0,262.0,3.6,4.1,1379.0,196.0,0.0,28.7,402R-00166,432 South Broadway,Denver
Denver,Denver,80209,20724.0,811.0,5.4,1.3,308.0,124.0,16.9,17.3,1089.0,293.0,7.5,6.4,9871.0,708.0,4.7,1.6,2987.0,414.0,6.8,4.1,3325.0,346.0,5.7,3,1765.0,262.0,3.6,4.1,1379.0,196.0,0.0,28.7,402R-00186,399 South Harrison Street,Denver
Denver,Denver,80209,20724.0,811.0,5.4,1.3,308.0,124.0,16.9,17.3,1089.0,293.0,7.5,6.4,9871.0,708.0,4.7,1.6,2987.0,414.0,6.8,4.1,3325.0,346.0,5.7,3,1765.0,262.0,3.6,4.1,1379.0,196.0,0.0,28.7,402R-00139,985 South Logan Street,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00165,1755 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00601,1909 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00022,1640 East Evans Avenue,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00144,2020 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00096,2057 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00012,1881 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00103,1810 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00101,2262 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00148,2568 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00078,1568 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00587,1911 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00048,2251 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00032,1724 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00041,2383 South Downing Street,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00058,2001 South Broadway,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00159,2215 East Mississippi Avenue,Denver
Denver,Denver,80210,30759.0,1146.0,6.5,1.1,2570.0,725.0,19.6,8.2,3448.0,589.0,5.7,3.5,13014.0,693.0,5.8,1.5,4354.0,379.0,6.6,3,3845.0,309.0,6.1,2.7,1783.0,220.0,4.1,4.1,1745.0,225.0,0.0,36,402R-00497,2394 South Broadway,Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00039,1406 West 38th Avenue,Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00042,3460 West 32nd Avenue,Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00733,"2563 15th Street, Suite 103",Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00224,"2301 7th Street, Suite B",Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00368,2209 West 32nd Avenue,Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00510,2000 West 32nd Avenue,Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00113,2707 West 38th Avenue,Denver
Denver,Denver,80211,27775.0,832.0,7.4,1.4,1192.0,277.0,13.8,12.5,1628.0,330.0,19.1,9.2,14535.0,687.0,6.2,1.7,3734.0,450.0,4.6,2.4,3353.0,364.0,10.7,4.6,1979.0,237.0,7.3,6.4,1354.0,194.0,0.0,43.3,402R-00458,2675 West 38th Avenue,Denver
Denver,Denver,80212,15873.0,822.0,7.2,1.9,562.0,192.0,16.6,23,794.0,289.0,20.0,14.8,7179.0,626.0,5.0,1.8,2535.0,366.0,6.3,4,2345.0,324.0,10.1,5.1,1346.0,227.0,9.4,11.9,1112.0,190.0,0.0,27.2,402R-00386,4012 West 38th Avenue,Denver
Denver,Denver,80212,15873.0,822.0,7.2,1.9,562.0,192.0,16.6,23,794.0,289.0,20.0,14.8,7179.0,626.0,5.0,1.8,2535.0,366.0,6.3,4,2345.0,324.0,10.1,5.1,1346.0,227.0,9.4,11.9,1112.0,190.0,0.0,27.2,402R-00230,4735 West 38th Avenue,Denver
Denver,Denver,80212,15873.0,822.0,7.2,1.9,562.0,192.0,16.6,23,794.0,289.0,20.0,14.8,7179.0,626.0,5.0,1.8,2535.0,366.0,6.3,4,2345.0,324.0,10.1,5.1,1346.0,227.0,9.4,11.9,1112.0,190.0,0.0,27.2,402R-00387,4103 Sheridan Boulevard,Mountain View
Denver,Denver,80212,15873.0,822.0,7.2,1.9,562.0,192.0,16.6,23,794.0,289.0,20.0,14.8,7179.0,626.0,5.0,1.8,2535.0,366.0,6.3,4,2345.0,324.0,10.1,5.1,1346.0,227.0,9.4,11.9,1112.0,190.0,0.0,27.2,402R-00592,5201 West 48th Avenue,Denver
Denver,Denver,80212,15873.0,822.0,7.2,1.9,562.0,192.0,16.6,23,794.0,289.0,20.0,14.8,7179.0,626.0,5.0,1.8,2535.0,366.0,6.3,4,2345.0,324.0,10.1,5.1,1346.0,227.0,9.4,11.9,1112.0,190.0,0.0,27.2,402R-00098,5440 West 44th Avenue,Mountain View
Denver,Jefferson,80214,20746.0,853.0,10.3,2,925.0,244.0,54.6,22.8,2039.0,399.0,9.5,6.4,8106.0,632.0,8.5,3.7,3560.0,442.0,13.9,5.7,2924.0,366.0,5.2,3.8,1397.0,222.0,5.5,6.8,1795.0,264.0,11.7,21.2,402R-00050,2517 Sheridan Boulevard,Edgewater
Denver,Jefferson,80214,20746.0,853.0,10.3,2,925.0,244.0,54.6,22.8,2039.0,399.0,9.5,6.4,8106.0,632.0,8.5,3.7,3560.0,442.0,13.9,5.7,2924.0,366.0,5.2,3.8,1397.0,222.0,5.5,6.8,1795.0,264.0,11.7,21.2,402R-00094,5840 West 25th Avenue,Edgewater
Denver,Jefferson,80214,20746.0,853.0,10.3,2,925.0,244.0,54.6,22.8,2039.0,399.0,9.5,6.4,8106.0,632.0,8.5,3.7,3560.0,442.0,13.9,5.7,2924.0,366.0,5.2,3.8,1397.0,222.0,5.5,6.8,1795.0,264.0,11.7,21.2,402R-00043,"2045 Sheridan Boulevard, Unit B",Edgewater
Denver,Jefferson,80214,20746.0,853.0,10.3,2,925.0,244.0,54.6,22.8,2039.0,399.0,9.5,6.4,8106.0,632.0,8.5,3.7,3560.0,442.0,13.9,5.7,2924.0,366.0,5.2,3.8,1397.0,222.0,5.5,6.8,1795.0,264.0,11.7,21.2,402R-00179,2553 Sheridan Boulevard,Edgewater
Denver,Jefferson,80214,20746.0,853.0,10.3,2,925.0,244.0,54.6,22.8,2039.0,399.0,9.5,6.4,8106.0,632.0,8.5,3.7,3560.0,442.0,13.9,5.7,2924.0,366.0,5.2,3.8,1397.0,222.0,5.5,6.8,1795.0,264.0,11.7,21.2,402R-00335,5610 West 20th Avenue,Edgewater
Denver,Jefferson,80214,20746.0,853.0,10.3,2,925.0,244.0,54.6,22.8,2039.0,399.0,9.5,6.4,8106.0,632.0,8.5,3.7,3560.0,442.0,13.9,5.7,2924.0,366.0,5.2,3.8,1397.0,222.0,5.5,6.8,1795.0,264.0,11.7,21.2,402R-00251,734 Sheridan Boulevard,Denver
Denver,Jefferson,80214,20746.0,853.0,10.3,2,925.0,244.0,54.6,22.8,2039.0,399.0,9.5,6.4,8106.0,632.0,8.5,3.7,3560.0,442.0,13.9,5.7,2924.0,366.0,5.2,3.8,1397.0,222.0,5.5,6.8,1795.0,264.0,11.7,21.2,402R-00298,6020 West 20th Avenue,Edgewater
Denver,Jefferson,80215,15134.0,663.0,8.2,1.9,658.0,167.0,20.6,13,1345.0,361.0,12.0,7.1,4486.0,458.0,8.3,2.4,2605.0,299.0,6.5,3.8,2756.0,265.0,6.5,3.8,1503.0,213.0,3.9,4.6,1781.0,228.0,5.6,9.9,402R-00217,10030 West 27th Avenue,Wheat Ridge
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00010,4095 Jackson Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00438,505 West 40th Avenue,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00003,5110 Race Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00465,4571 Ivy Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00596,"4902 East Smith Road, Unit C",Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00709,4414 Vine Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00021,4690 Brighton Boulevard,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00104,4401 East 46th Avenue Unit  B,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00060,"3480 Park Avenue West, Unit B",Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00345,5155 East 46th Avenue,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00084,4975 Vasquez Boulevard,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00192,4773 North Fox Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00191,5194 Washington Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00071,6666 East Stapleton South Drive,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00758,3900 East 48th Avenue,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00007,4305 Brighton Boulevard,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00495,3450 Brighton Boulevard,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00218,"4500 Washington Street, Unit B",Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00125,4935 York Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00493,620 East 58th Avenue,Denver
